timestamp,region,power_plant,consumer_type,production,consumption,voltage,frequency,equipment_status
2026-03-09T16:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,106.48,117.16,223.64,49.98,ok
2026-03-09T17:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,175.7,147.28,221.69,49.99,ok
2026-03-09T18:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,230.28,244.57,229.47,49.98,ok
2026-03-09T19:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,242.58,259.43,232.93,49.98,ok
2026-03-09T20:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,239.27,246.2,234.74,49.97,ok
2026-03-09T21:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,217.37,225.44,238.21,49.99,ok
2026-03-09T22:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,129.57,139.88,230.95,50.02,ok
2026-03-09T23:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,93.41,99.93,234.38,50.03,ok
2026-03-10T00:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,87.08,82.86,225.98,50.0,ok
2026-03-10T01:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,41.18,49.87,233.22,49.98,maintenance
2026-03-10T02:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,54.0,45.57,232.77,50.05,ok
2026-03-10T03:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,78.38,79.72,237.78,49.97,ok
2026-03-10T04:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,58.22,55.78,234.99,50.0,ok
2026-03-10T05:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,90.04,101.0,223.64,49.98,ok
2026-03-10T06:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,165.13,135.28,238.4,50.03,ok
2026-03-10T07:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,153.33,121.36,228.35,50.03,ok
2026-03-10T08:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,215.95,181.38,233.17,50.01,ok
2026-03-10T09:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,89.03,73.97,231.63,50.02,maintenance
2026-03-10T10:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,54.66,43.23,220.55,50.02,ok
2026-03-10T11:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,79.33,82.54,239.11,50.02,ok
2026-03-10T12:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,173.91,167.59,230.8,50.03,maintenance
2026-03-10T13:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,180.07,148.65,234.6,50.02,ok
2026-03-10T14:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,125.5,133.9,226.36,49.99,ok
2026-03-10T15:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,85.19,70.39,235.17,49.98,ok
2026-03-10T16:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,156.1,141.96,235.43,49.98,ok
2026-03-10T17:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,149.19,130.89,220.01,50.0,ok
2026-03-10T18:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,234.94,207.47,220.37,50.02,ok
2026-03-10T19:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,235.55,222.5,236.9,50.01,ok
2026-03-10T20:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,226.35,221.01,232.57,50.04,ok
2026-03-10T21:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,136.34,139.78,237.73,49.97,ok
2026-03-10T22:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,59.74,59.11,226.83,49.99,ok
2026-03-10T23:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,79.2,64.85,234.17,50.05,maintenance
2026-03-11T00:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,54.93,54.59,234.92,49.99,ok
2026-03-11T01:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,34.98,27.26,233.96,49.99,ok
2026-03-11T02:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,86.02,69.32,228.84,50.0,ok
2026-03-11T03:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,106.17,90.53,238.94,49.97,ok
2026-03-11T04:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,51.3,53.9,220.87,49.99,ok
2026-03-11T05:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,34.98,42.16,222.45,49.99,ok
2026-03-11T06:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,89.31,88.48,234.66,49.98,ok
2026-03-11T07:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,128.71,111.72,235.43,50.05,ok
2026-03-11T08:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,233.65,235.91,236.51,49.98,ok
2026-03-11T09:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,79.78,85.49,234.0,49.97,ok
2026-03-11T10:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,98.75,82.44,229.67,50.03,ok
2026-03-11T11:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,119.42,122.22,224.75,49.99,ok
2026-03-11T12:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,110.06,94.12,226.08,49.98,ok
2026-03-11T13:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,105.68,105.74,236.48,49.99,ok
2026-03-11T14:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,121.71,116.35,226.39,50.01,ok
2026-03-11T15:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,150.43,134.3,221.27,49.97,ok
2026-03-11T16:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,49.45,40.66,235.9,50.05,ok
2026-03-11T17:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,110.96,83.54,225.0,49.96,ok
2026-03-11T18:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,206.14,190.21,220.31,49.99,ok
2026-03-11T19:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,105.29,113.24,235.96,50.0,ok
2026-03-11T20:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,217.01,231.37,231.94,49.97,ok
2026-03-11T21:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,129.04,114.7,228.71,49.99,ok
2026-03-11T22:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,36.56,29.97,229.7,50.02,ok
2026-03-11T23:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,150.75,153.72,228.52,50.03,ok
2026-03-12T00:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,99.42,86.17,220.63,50.03,ok
2026-03-12T01:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,93.79,81.39,224.19,49.97,ok
2026-03-12T02:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,45.69,37.38,224.75,50.05,ok
2026-03-12T03:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,76.68,73.35,235.66,50.02,ok
2026-03-12T04:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,107.25,91.22,232.29,49.99,ok
2026-03-12T05:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,33.93,31.58,230.08,49.97,ok
2026-03-12T06:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,171.04,192.56,237.5,50.0,ok
2026-03-12T07:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,90.67,89.81,233.3,50.03,ok
2026-03-12T08:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,195.3,206.0,230.68,50.02,ok
2026-03-12T09:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,218.49,190.47,227.8,50.03,ok
2026-03-12T10:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,157.82,155.68,227.59,50.04,ok
2026-03-12T11:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,112.32,109.6,237.54,49.97,ok
2026-03-12T12:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,106.91,82.53,220.42,49.98,ok
2026-03-12T13:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,53.82,37.81,238.16,49.99,ok
2026-03-12T14:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,70.35,60.68,235.16,49.99,ok
2026-03-12T15:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,114.82,109.58,234.3,49.96,ok
2026-03-12T16:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,53.53,44.34,226.08,50.03,ok
2026-03-12T17:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,130.08,138.37,234.1,49.99,ok
2026-03-12T18:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,72.11,61.17,223.21,50.03,ok
2026-03-12T19:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,199.24,162.56,230.72,50.02,ok
2026-03-12T20:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,93.0,99.96,239.5,49.95,ok
2026-03-12T21:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,229.92,191.49,236.7,50.04,ok
2026-03-12T22:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,135.21,145.58,230.87,49.98,ok
2026-03-12T23:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,46.43,47.78,230.9,49.98,ok
2026-03-13T00:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,89.46,72.89,228.61,50.01,ok
2026-03-13T01:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,70.85,66.51,237.02,50.05,ok
2026-03-13T02:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,68.87,62.24,229.4,50.02,ok
2026-03-13T03:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,96.1,94.74,239.46,50.04,ok
2026-03-13T04:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,73.56,73.15,227.27,49.97,ok
2026-03-13T05:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,69.29,70.23,226.26,49.97,ok
2026-03-13T06:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,165.53,168.25,222.96,50.03,ok
2026-03-13T07:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,104.65,97.07,223.47,49.96,ok
2026-03-13T08:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,155.02,157.34,222.9,50.03,ok
2026-03-13T09:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,128.07,112.18,226.62,49.99,ok
2026-03-13T10:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,151.2,151.56,221.55,50.02,ok
2026-03-13T11:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,44.73,49.95,223.26,49.96,maintenance
2026-03-13T12:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,120.16,99.46,227.09,50.01,ok
2026-03-13T13:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,62.54,63.12,232.28,49.96,ok
2026-03-13T14:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,149.89,136.4,220.54,49.96,ok
2026-03-13T15:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,165.04,130.9,227.46,49.96,ok
2026-03-13T16:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,55.17,52.35,222.7,49.96,ok
2026-03-13T17:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,68.38,69.54,226.83,50.01,ok
2026-03-13T18:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,192.85,156.62,231.88,50.05,ok
2026-03-13T19:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,251.19,245.03,226.92,49.99,ok
2026-03-13T20:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,244.03,211.45,236.62,50.03,ok
2026-03-13T21:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,97.73,85.21,239.27,50.03,ok
2026-03-13T22:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,69.27,72.0,226.86,49.97,ok
2026-03-13T23:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,182.26,180.12,222.81,49.97,ok
2026-03-14T00:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,39.75,31.61,228.28,49.99,ok
2026-03-14T01:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,53.49,61.34,235.06,50.01,ok
2026-03-14T02:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,74.65,84.25,233.57,49.98,ok
2026-03-14T03:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,35.1,20.48,223.13,49.96,ok
2026-03-14T04:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,51.16,57.57,220.54,50.0,ok
2026-03-14T05:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,77.56,81.52,231.7,50.03,ok
2026-03-14T06:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,67.81,45.59,231.77,50.03,ok
2026-03-14T07:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,66.17,47.03,226.54,50.01,ok
2026-03-14T08:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,231.06,253.05,235.11,50.02,ok
2026-03-14T09:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,139.25,149.37,223.95,49.96,ok
2026-03-14T10:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,145.25,195.89,225.0,49.94,ok
2026-03-14T11:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,52.52,32.02,231.44,50.01,ok
2026-03-14T12:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,149.48,94.96,228.65,50.06,ok
2026-03-14T13:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,63.82,42.14,226.37,50.05,ok
2026-03-14T14:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,75.43,85.87,237.87,49.96,maintenance
2026-03-14T15:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,108.36,64.63,231.92,49.97,ok
2026-03-14T16:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,167.83,192.11,231.36,50.0,ok
2026-03-14T17:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,174.08,100.18,238.93,50.01,maintenance
2026-03-14T18:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,118.96,115.1,238.15,50.01,ok
2026-03-14T19:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,220.0,220.23,221.67,50.02,ok
2026-03-14T20:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,172.14,105.05,221.39,50.03,ok
2026-03-14T21:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,202.91,199.9,236.29,50.02,ok
2026-03-14T22:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,97.56,97.73,231.6,50.03,ok
2026-03-14T23:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,158.39,181.77,233.22,49.95,ok
2026-03-15T00:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,88.39,108.46,231.55,49.96,ok
2026-03-15T01:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,63.12,36.42,224.01,49.96,ok
2026-03-15T02:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,28.08,32.62,221.86,50.04,ok
2026-03-15T03:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,0,0,222.37,49.98,outage
2026-03-15T04:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,71.89,44.08,239.44,49.98,ok
2026-03-15T05:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,84.36,88.88,233.75,50.03,ok
2026-03-15T06:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,99.58,60.06,238.65,49.99,ok
2026-03-15T07:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,183.14,227.34,224.06,49.97,ok
2026-03-15T08:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,233.4,302.76,228.65,49.98,ok
2026-03-15T09:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,77.2,43.81,230.53,50.04,ok
2026-03-15T10:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,102.64,118.21,224.91,50.04,ok
2026-03-15T11:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,156.85,161.66,225.2,50.05,ok
2026-03-15T12:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,162.7,184.38,234.01,49.95,ok
2026-03-15T13:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,90.06,95.0,228.14,49.97,ok
2026-03-15T14:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,79.82,94.35,235.76,50.01,ok
2026-03-15T15:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,157.35,83.07,226.4,49.97,maintenance
2026-03-15T16:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,58.28,35.38,239.45,50.04,ok
2026-03-15T17:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,122.86,150.06,239.57,50.03,ok
2026-03-15T18:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,226.15,263.14,238.1,50.0,ok
2026-03-15T19:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,176.9,98.89,223.58,50.01,ok
2026-03-15T20:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,80.93,33.53,238.36,50.05,ok
2026-03-15T21:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,264.03,172.08,235.13,50.04,ok
2026-03-15T22:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,175.73,173.18,236.77,49.97,ok
2026-03-15T23:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,150.21,181.6,221.73,50.0,ok
2026-03-16T00:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,43.41,40.45,239.95,50.04,ok
2026-03-16T01:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,31.86,26.43,226.53,50.02,ok
2026-03-16T02:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,49.72,40.32,225.38,50.04,ok
2026-03-16T03:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,108.04,97.69,230.53,50.01,maintenance
2026-03-16T04:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,46.83,36.36,226.14,50.05,ok
2026-03-16T05:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,92.25,103.6,224.75,49.99,ok
2026-03-16T06:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,161.11,157.2,233.85,49.95,maintenance
2026-03-16T07:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,118.81,125.68,237.63,49.99,ok
2026-03-16T08:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,210.79,223.63,237.07,49.96,ok
2026-03-16T09:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,151.78,156.83,231.92,49.98,ok
2026-03-16T10:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,105.62,97.44,237.26,49.98,ok
2026-03-16T11:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,102.01,94.59,234.53,50.03,ok
2026-03-16T12:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,160.84,140.7,232.57,49.98,ok
2026-03-16T13:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,139.27,128.27,228.33,49.99,ok
2026-03-16T14:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,120.18,113.87,233.67,50.04,ok
2026-03-16T15:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,175.82,160.97,227.1,50.04,ok
2026-03-16T16:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,101.91,101.94,237.05,49.96,maintenance
2026-03-16T17:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,63.78,60.47,229.42,50.0,ok
2026-03-16T18:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,industrial,241.45,189.9,234.45,50.0,ok
2026-03-16T19:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,111.7,87.84,227.9,50.02,ok
2026-03-16T20:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,77.95,91.45,230.59,49.96,ok
2026-03-16T21:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,104.99,106.49,224.72,50.05,ok
2026-03-16T22:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,132.77,111.55,236.71,50.01,ok
2026-03-16T23:11:15.611772,Tanger-Tétouan-Al Hoceima,Tahaddart Thermal Power Station,residential,154.6,155.37,232.52,50.02,ok
2026-03-17T00:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,residential,65.53,71.39,227.49,49.99,ok
2026-03-17T01:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,75.53,64.92,232.06,50.02,ok
2026-03-17T02:11:15.611772,Tanger-Tétouan-Al Hoceima,Tarfaya Wind Farm,industrial,33.1,27.33,231.73,49.96,ok
